record_id,year,month,geo_level,location_name,region_id,sector,commodity,sub_item,attribute,value,unit,data_type,source_file
200909_Quảng Ngãi_NGO_AREA,2009,9,Provincial,Quảng Ngãi,South_Central_Coast,Cultivation,Ngô,,Area,600.0,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Bình Định_LUA_AREA,2009,9,Provincial,Bình Định,South_Central_Coast,Cultivation,Lúa,,Area,41.55,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Bình Định_NGO_AREA,2009,9,Provincial,Bình Định,South_Central_Coast,Cultivation,Ngô,,Area,25.505,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Phú Yên_LUA_AREA,2009,9,Provincial,Phú Yên,South_Central_Coast,Cultivation,Lúa,,Area,23.92,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Phú Yên_NGO_AREA,2009,9,Provincial,Phú Yên,South_Central_Coast,Cultivation,Ngô,,Area,1.795,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Khánh Hoà_LUA_AREA,2009,9,Provincial,Khánh Hoà,South_Central_Coast,Cultivation,Lúa,,Area,17.77,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Kon Tum_NGO_AREA,2009,9,Provincial,Kon Tum,Central_Highlands,Cultivation,Ngô,,Area,15.414,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Gia Lai_NGO_AREA,2009,9,Provincial,Gia Lai,Central_Highlands,Cultivation,Ngô,,Area,39.527,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Đắc Lắc_NGO_AREA,2009,9,Provincial,Đắc Lắc,Central_Highlands,Cultivation,Ngô,,Area,43.773,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Đắc Nông<br>_NGO_AREA,2009,9,Provincial,Đắc Nông<br>,Central_Highlands,Cultivation,Ngô,,Area,35.12,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Lâm Đồng_LUA_AREA,2009,9,Provincial,Lâm Đồng,Central_Highlands,Cultivation,Lúa,,Area,6.175,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Lâm Đồng_NGO_AREA,2009,9,Provincial,Lâm Đồng,Central_Highlands,Cultivation,Ngô,,Area,15.69,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_TP Hồ Chí Minh_LUA_AREA,2009,9,Provincial,TP Hồ Chí Minh,Southeast,Cultivation,Lúa,,Area,6.967,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_TP Hồ Chí Minh_NGO_AREA,2009,9,Provincial,TP Hồ Chí Minh,Southeast,Cultivation,Ngô,,Area,10.0,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Ninh Thuận_LUA_AREA,2009,9,Provincial,Ninh Thuận,Southeast,Cultivation,Lúa,,Area,12.4,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Ninh Thuận_NGO_AREA,2009,9,Provincial,Ninh Thuận,Southeast,Cultivation,Ngô,,Area,6.8,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Bình Phước_LUA_AREA,2009,9,Provincial,Bình Phước,Southeast,Cultivation,Lúa,,Area,13.7,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Bình Phước_NGO_AREA,2009,9,Provincial,Bình Phước,Southeast,Cultivation,Ngô,,Area,9.5,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Tây Ninh_LUA_AREA,2009,9,Provincial,Tây Ninh,Southeast,Cultivation,Lúa,,Area,52.991,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Tây Ninh_NGO_AREA,2009,9,Provincial,Tây Ninh,Southeast,Cultivation,Ngô,,Area,36.543,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Bình Dương_LUA_AREA,2009,9,Provincial,Bình Dương,Southeast,Cultivation,Lúa,,Area,2.192,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Bình Dương_NGO_AREA,2009,9,Provincial,Bình Dương,Southeast,Cultivation,Ngô,,Area,1.982,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Đồng Nai_LUA_AREA,2009,9,Provincial,Đồng Nai,Southeast,Cultivation,Lúa,,Area,25.196,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Đồng Nai_NGO_AREA,2009,9,Provincial,Đồng Nai,Southeast,Cultivation,Ngô,,Area,1.705,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Bình Thuận_LUA_AREA,2009,9,Provincial,Bình Thuận,Southeast,Cultivation,Lúa,,Area,38.357,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Bà Rịa-V.Tàu_LUA_AREA,2009,9,Provincial,Bà Rịa-V.Tàu,Southeast,Cultivation,Lúa,,Area,7.754,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Bà Rịa-V.Tàu_NGO_AREA,2009,9,Provincial,Bà Rịa-V.Tàu,Southeast,Cultivation,Ngô,,Area,11.135,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Long An_LUA_AREA,2009,9,Provincial,Long An,Mekong_Delta,Cultivation,Lúa,,Area,201.14,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Long An_NGO_AREA,2009,9,Provincial,Long An,Mekong_Delta,Cultivation,Ngô,,Area,13.286,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Đồng Tháp_LUA_AREA,2009,9,Provincial,Đồng Tháp,Mekong_Delta,Cultivation,Lúa,,Area,195.73,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_An Giang_LUA_AREA,2009,9,Provincial,An Giang,Mekong_Delta,Cultivation,Lúa,,Area,230.884,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Tiền Giang_LUA_AREA,2009,9,Provincial,Tiền Giang,Mekong_Delta,Cultivation,Lúa,,Area,117.084,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Vĩnh Long_LUA_AREA,2009,9,Provincial,Vĩnh Long,Mekong_Delta,Cultivation,Lúa,,Area,63.003,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Bến Tre_LUA_AREA,2009,9,Provincial,Bến Tre,Mekong_Delta,Cultivation,Lúa,,Area,24.212,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Bến Tre_NGO_AREA,2009,9,Provincial,Bến Tre,Mekong_Delta,Cultivation,Ngô,,Area,33.105,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Kiên Giang_LUA_AREA,2009,9,Provincial,Kiên Giang,Mekong_Delta,Cultivation,Lúa,,Area,274.836,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Kiên Giang_NGO_AREA,2009,9,Provincial,Kiên Giang,Mekong_Delta,Cultivation,Ngô,,Area,38.425,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Cần Thơ_LUA_AREA,2009,9,Provincial,Cần Thơ,Mekong_Delta,Cultivation,Lúa,,Area,120.976,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Hậu Giang_LUA_AREA,2009,9,Provincial,Hậu Giang,Mekong_Delta,Cultivation,Lúa,,Area,186.453,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Trà Vinh_LUA_AREA,2009,9,Provincial,Trà Vinh,Mekong_Delta,Cultivation,Lúa,,Area,82.431,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Trà Vinh_NGO_AREA,2009,9,Provincial,Trà Vinh,Mekong_Delta,Cultivation,Ngô,,Area,73.33,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Sóc Trăng_LUA_AREA,2009,9,Provincial,Sóc Trăng,Mekong_Delta,Cultivation,Lúa,,Area,169.071,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Sóc Trăng_NGO_AREA,2009,9,Provincial,Sóc Trăng,Mekong_Delta,Cultivation,Ngô,,Area,11.367,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Bạc Liêu_LUA_AREA,2009,9,Provincial,Bạc Liêu,Mekong_Delta,Cultivation,Lúa,,Area,55.777,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Bạc Liêu_NGO_AREA,2009,9,Provincial,Bạc Liêu,Mekong_Delta,Cultivation,Ngô,,Area,11.242,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Cà Mau_LUA_AREA,2009,9,Provincial,Cà Mau,Mekong_Delta,Cultivation,Lúa,,Area,36.128,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_Cà Mau_NGO_AREA,2009,9,Provincial,Cà Mau,Mekong_Delta,Cultivation,Ngô,,Area,7.89,ha,Actual,2009_09_PHULUC_T09_2009_PL4.md
200909_TP Đà Nẵng_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,TP Đà Nẵng,South_Central_Coast,Cultivation,Cây công nghiệp ngắn ngày,,Area,1.235,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_TP Đà Nẵng_RAU_DAU_AREA,2009,9,Provincial,TP Đà Nẵng,South_Central_Coast,Cultivation,Rau đậu,,Area,200.0,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Quảng Nam_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Quảng Nam,South_Central_Coast,Cultivation,Cây công nghiệp ngắn ngày,,Area,13.477,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Quảng Nam_RAU_DAU_AREA,2009,9,Provincial,Quảng Nam,South_Central_Coast,Cultivation,Rau đậu,,Area,3.5,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Quảng Ngãi_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Quảng Ngãi,South_Central_Coast,Cultivation,Cây công nghiệp ngắn ngày,,Area,12.9,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Quảng Ngãi_RAU_DAU_AREA,2009,9,Provincial,Quảng Ngãi,South_Central_Coast,Cultivation,Rau đậu,,Area,5.21,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Bình Định_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Bình Định,South_Central_Coast,Cultivation,Cây công nghiệp ngắn ngày,,Area,13.739,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Bình Định_RAU_DAU_AREA,2009,9,Provincial,Bình Định,South_Central_Coast,Cultivation,Rau đậu,,Area,1.929,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Phú Yên_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Phú Yên,South_Central_Coast,Cultivation,Cây công nghiệp ngắn ngày,,Area,19.929,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Phú Yên_RAU_DAU_AREA,2009,9,Provincial,Phú Yên,South_Central_Coast,Cultivation,Rau đậu,,Area,1.98,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Khánh Hoà_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Khánh Hoà,South_Central_Coast,Cultivation,Cây công nghiệp ngắn ngày,,Area,17.485,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Khánh Hoà_RAU_DAU_AREA,2009,9,Provincial,Khánh Hoà,South_Central_Coast,Cultivation,Rau đậu,,Area,500.0,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Kon Tum_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Kon Tum,Central_Highlands,Cultivation,Cây công nghiệp ngắn ngày,,Area,2.88,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Kon Tum_RAU_DAU_AREA,2009,9,Provincial,Kon Tum,Central_Highlands,Cultivation,Rau đậu,,Area,57.0,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Gia Lai_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Gia Lai,Central_Highlands,Cultivation,Cây công nghiệp ngắn ngày,,Area,7.18,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Gia Lai_RAU_DAU_AREA,2009,9,Provincial,Gia Lai,Central_Highlands,Cultivation,Rau đậu,,Area,8.138,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Đắc Lắc_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Đắc Lắc,Central_Highlands,Cultivation,Cây công nghiệp ngắn ngày,,Area,18.458,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Đắc Lắc_RAU_DAU_AREA,2009,9,Provincial,Đắc Lắc,Central_Highlands,Cultivation,Rau đậu,,Area,10.929,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Đắc Nông_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Đắc Nông,Central_Highlands,Cultivation,Cây công nghiệp ngắn ngày,,Area,13.497,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Đắc Nông_RAU_DAU_AREA,2009,9,Provincial,Đắc Nông,Central_Highlands,Cultivation,Rau đậu,,Area,201.0,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Lâm Đồng_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Lâm Đồng,Central_Highlands,Cultivation,Cây công nghiệp ngắn ngày,,Area,1.658,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Lâm Đồng_RAU_DAU_AREA,2009,9,Provincial,Lâm Đồng,Central_Highlands,Cultivation,Rau đậu,,Area,298.0,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_TP Hồ Chí Minh_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,TP Hồ Chí Minh,Southeast,Cultivation,Cây công nghiệp ngắn ngày,,Area,3.0,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Ninh Thuận_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Ninh Thuận,Southeast,Cultivation,Cây công nghiệp ngắn ngày,,Area,1.367,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Ninh Thuận_RAU_DAU_AREA,2009,9,Provincial,Ninh Thuận,Southeast,Cultivation,Rau đậu,,Area,2.5,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Bình Phước_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Bình Phước,Southeast,Cultivation,Cây công nghiệp ngắn ngày,,Area,1.737,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Bình Phước_RAU_DAU_AREA,2009,9,Provincial,Bình Phước,Southeast,Cultivation,Rau đậu,,Area,2.987,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Tây Ninh_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Tây Ninh,Southeast,Cultivation,Cây công nghiệp ngắn ngày,,Area,32.818,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Tây Ninh_RAU_DAU_AREA,2009,9,Provincial,Tây Ninh,Southeast,Cultivation,Rau đậu,,Area,6.351,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Bình Dương_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Bình Dương,Southeast,Cultivation,Cây công nghiệp ngắn ngày,,Area,81.0,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Bình Dương_RAU_DAU_AREA,2009,9,Provincial,Bình Dương,Southeast,Cultivation,Rau đậu,,Area,170.0,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Đồng Nai_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Đồng Nai,Southeast,Cultivation,Cây công nghiệp ngắn ngày,,Area,9.602,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Đồng Nai_RAU_DAU_AREA,2009,9,Provincial,Đồng Nai,Southeast,Cultivation,Rau đậu,,Area,3.124,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Bình Thuận_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Bình Thuận,Southeast,Cultivation,Cây công nghiệp ngắn ngày,,Area,10.375,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Bình Thuận_RAU_DAU_AREA,2009,9,Provincial,Bình Thuận,Southeast,Cultivation,Rau đậu,,Area,4.21,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Bà Rịa-V.Tàu_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Bà Rịa-V.Tàu,Southeast,Cultivation,Cây công nghiệp ngắn ngày,,Area,1.349,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Bà Rịa-V.Tàu_RAU_DAU_AREA,2009,9,Provincial,Bà Rịa-V.Tàu,Southeast,Cultivation,Rau đậu,,Area,2.968,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Long An_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Long An,Mekong_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,24.797,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Đồng Tháp_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Đồng Tháp,Mekong_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,8.639,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_An Giang_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,An Giang,Mekong_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,1.205,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_An Giang_RAU_DAU_AREA,2009,9,Provincial,An Giang,Mekong_Delta,Cultivation,Rau đậu,,Area,1.09,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Tiền Giang_RAU_DAU_AREA,2009,9,Provincial,Tiền Giang,Mekong_Delta,Cultivation,Rau đậu,,Area,132.0,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Vĩnh Long_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Vĩnh Long,Mekong_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,2.269,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Vĩnh Long_RAU_DAU_AREA,2009,9,Provincial,Vĩnh Long,Mekong_Delta,Cultivation,Rau đậu,,Area,370.0,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Bến Tre_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Bến Tre,Mekong_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,7.628,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Bến Tre_RAU_DAU_AREA,2009,9,Provincial,Bến Tre,Mekong_Delta,Cultivation,Rau đậu,,Area,128.0,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Cần Thơ_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Cần Thơ,Mekong_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,8.182,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Hậu Giang_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Hậu Giang,Mekong_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,13.453,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Hậu Giang_RAU_DAU_AREA,2009,9,Provincial,Hậu Giang,Mekong_Delta,Cultivation,Rau đậu,,Area,1.247,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Trà Vinh_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Trà Vinh,Mekong_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,11.587,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Trà Vinh_RAU_DAU_AREA,2009,9,Provincial,Trà Vinh,Mekong_Delta,Cultivation,Rau đậu,,Area,841.0,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Sóc Trăng_CAY_CN_NGAN_NGAY_AREA,2009,9,Provincial,Sóc Trăng,Mekong_Delta,Cultivation,Cây công nghiệp ngắn ngày,,Area,13.997,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200909_Sóc Trăng_RAU_DAU_AREA,2009,9,Provincial,Sóc Trăng,Mekong_Delta,Cultivation,Rau đậu,,Area,1.193,ha,Actual,2009_09_PHULUC_T09_2009_PL5.md
200910_Hà Nội_LUA_AREA,2009,10,Provincial,Hà Nội,,Cultivation,Lúa,,Area,102.889,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Hà Nội_NGO_AREA,2009,10,Provincial,Hà Nội,,Cultivation,Ngô,,Area,55.186,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Hải Phòng_LUA_AREA,2009,10,Provincial,Hải Phòng,,Cultivation,Lúa,,Area,42.254,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Hải Phòng_NGO_AREA,2009,10,Provincial,Hải Phòng,,Cultivation,Ngô,,Area,5.247,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Vĩnh Phúc_LUA_AREA,2009,10,Provincial,Vĩnh Phúc,,Cultivation,Lúa,,Area,28.986,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Vĩnh Phúc_NGO_AREA,2009,10,Provincial,Vĩnh Phúc,,Cultivation,Ngô,,Area,21.372,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Bắc Ninh_LUA_AREA,2009,10,Provincial,Bắc Ninh,,Cultivation,Lúa,,Area,37.338,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Bắc Ninh_NGO_AREA,2009,10,Provincial,Bắc Ninh,,Cultivation,Ngô,,Area,5.01,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Hải Dương_LUA_AREA,2009,10,Provincial,Hải Dương,,Cultivation,Lúa,,Area,62.774,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Hải Dương_NGO_AREA,2009,10,Provincial,Hải Dương,,Cultivation,Ngô,,Area,16.091,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Hưng Yên_LUA_AREA,2009,10,Provincial,Hưng Yên,,Cultivation,Lúa,,Area,40.671,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Hưng Yên_NGO_AREA,2009,10,Provincial,Hưng Yên,,Cultivation,Ngô,,Area,12.657,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Hà Nam_LUA_AREA,2009,10,Provincial,Hà Nam,,Cultivation,Lúa,,Area,35.403,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Hà Nam_NGO_AREA,2009,10,Provincial,Hà Nam,,Cultivation,Ngô,,Area,17.45,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Nam Định_LUA_AREA,2009,10,Provincial,Nam Định,,Cultivation,Lúa,,Area,78.602,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Nam Định_NGO_AREA,2009,10,Provincial,Nam Định,,Cultivation,Ngô,,Area,7.146,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Thái Bình_LUA_AREA,2009,10,Provincial,Thái Bình,,Cultivation,Lúa,,Area,83.164,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Thái Bình_NGO_AREA,2009,10,Provincial,Thái Bình,,Cultivation,Ngô,,Area,20.77,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Ninh Bình_LUA_AREA,2009,10,Provincial,Ninh Bình,,Cultivation,Lúa,,Area,39.811,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Ninh Bình_NGO_AREA,2009,10,Provincial,Ninh Bình,,Cultivation,Ngô,,Area,16.327,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Hà Giang_LUA_AREA,2009,10,Provincial,Hà Giang,,Cultivation,Lúa,,Area,25.6,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Cao Bằng_LUA_AREA,2009,10,Provincial,Cao Bằng,,Cultivation,Lúa,,Area,25.516,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Lào Cai_LUA_AREA,2009,10,Provincial,Lào Cai,,Cultivation,Lúa,,Area,19.57,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Lào Cai_NGO_AREA,2009,10,Provincial,Lào Cai,,Cultivation,Ngô,,Area,290.0,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Bắc Cạn<br>_LUA_AREA,2009,10,Provincial,Bắc Cạn<br>,,Cultivation,Lúa,,Area,14.002,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Bắc Cạn<br>_NGO_AREA,2009,10,Provincial,Bắc Cạn<br>,,Cultivation,Ngô,,Area,602.0,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Lạng Sơn_LUA_AREA,2009,10,Provincial,Lạng Sơn,,Cultivation,Lúa,,Area,31.2,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Tuyên Quang_LUA_AREA,2009,10,Provincial,Tuyên Quang,,Cultivation,Lúa,,Area,25.816,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Tuyên Quang_NGO_AREA,2009,10,Provincial,Tuyên Quang,,Cultivation,Ngô,,Area,7.058,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Yên Bái_LUA_AREA,2009,10,Provincial,Yên Bái,,Cultivation,Lúa,,Area,23.896,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Yên Bái_NGO_AREA,2009,10,Provincial,Yên Bái,,Cultivation,Ngô,,Area,7.886,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Thái Nguyên_LUA_AREA,2009,10,Provincial,Thái Nguyên,,Cultivation,Lúa,,Area,41.5,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Thái Nguyên_NGO_AREA,2009,10,Provincial,Thái Nguyên,,Cultivation,Ngô,,Area,8.204,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Phú Thọ_LUA_AREA,2009,10,Provincial,Phú Thọ,,Cultivation,Lúa,,Area,34.0,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Phú Thọ_NGO_AREA,2009,10,Provincial,Phú Thọ,,Cultivation,Ngô,,Area,15.069,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Bắc Giang_LUA_AREA,2009,10,Provincial,Bắc Giang,,Cultivation,Lúa,,Area,59.442,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Bắc Giang_NGO_AREA,2009,10,Provincial,Bắc Giang,,Cultivation,Ngô,,Area,17.732,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Quảng Ninh_LUA_AREA,2009,10,Provincial,Quảng Ninh,,Cultivation,Lúa,,Area,28.3,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
200910_Quảng Ninh_NGO_AREA,2009,10,Provincial,Quảng Ninh,,Cultivation,Ngô,,Area,3.917,ha,Actual,2009_10_PHULUC_T10_2009_FINAL_PL2.md
